n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5 
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,285.0,100.0,72.0,97.7250856798,97.7486520894,97.734471424,97.7743766302,97.6518730297
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,290.0,100.0,72.0,97.6920694014,97.7353867343,97.7349780552,97.7173531769,97.7214542226
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,240.0,100.0,74.0,98.074685616,98.0944427321,98.1258285238,97.9955402784,98.023872637
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,245.0,100.0,74.0,98.1365096855,98.0798715297,98.0664473321,98.1908653024,98.1138739668
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,250.0,100.0,74.0,98.026075933,98.0100664943,98.0672008951,98.0125829316,98.0692799515
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,255.0,100.0,74.0,97.9457477099,97.9693145675,97.9466742018,98.0026560871,98.014676245
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,260.0,100.0,74.0,98.0291235295,97.8327796552,97.9468485209,97.9417652667,97.9364177464
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,265.0,100.0,74.0,97.8523519338,97.9776660719,97.8407935399,97.9507999921,97.9577420498
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,270.0,100.0,74.0,97.8570663738,97.8348689204,97.8947617719,97.9362202113,97.9589889805
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,275.0,100.0,74.0,97.7470335838,97.857883297,97.8937157309,97.7682125059,97.8222536056
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,280.0,100.0,74.0,97.7911238192,97.7234655866,97.948220733,97.8933187913,97.7797715482
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,285.0,100.0,74.0,97.716964844,97.7555371065,97.7153957397,97.6708596277,97.7307218115
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,290.0,100.0,74.0,97.6972243536,97.7373691312,97.705435825,97.7423690806,97.7173699839
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,240.0,100.0,76.0,98.7105192094,98.6319780185,98.7993134008,98.7141503194,98.7239656497
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,245.0,100.0,76.0,98.6609162727,98.6440137554,98.6628081497,98.6529588401,98.72283229
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,250.0,100.0,76.0,98.6381048883,98.6765493977,98.6214048865,98.6860383295,98.6357737689
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,255.0,100.0,76.0,98.5617843377,98.6435110203,98.6220716425,98.6460373652,98.624437005
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,260.0,100.0,76.0,98.5266126732,98.5537094094,98.5489173684,98.5856269672,98.6226287745
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,265.0,100.0,76.0,98.5551424975,98.5921091481,98.5734724201,98.5708465775,98.5047856336
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,270.0,100.0,76.0,98.507784749,98.5069609984,98.545993779,98.5576828828,98.4720376647
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,275.0,100.0,76.0,98.5527444708,98.4806119078,98.5602707676,98.5077789623,98.5429854666
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,280.0,100.0,76.0,98.4828308705,98.5304078649,98.4455912102,98.4617865058,98.4733132102
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,285.0,100.0,76.0,98.4300867458,98.4435759642,98.4531505565,98.5356964609,98.3732548233
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,290.0,100.0,76.0,98.4265451988,98.3932588424,98.4194020181,98.4093292125,98.3770891137
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,240.0,100.0,78.0,99.1488546121,99.074289091,99.1122529256,99.1427256565,99.0898628169
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,245.0,100.0,78.0,99.1250463132,99.0643053717,99.0929149321,99.0717765901,99.0709395512
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,250.0,100.0,78.0,99.0933448562,99.123252065,99.0297216461,99.1210145826,98.9898116033
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,255.0,100.0,78.0,99.0724075605,99.0635144886,99.0328092699,99.1164172455,99.011632774
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,260.0,100.0,78.0,99.0640176939,99.0134773763,99.0642537504,99.0519676561,99.0748124849
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,265.0,100.0,78.0,99.0348917585,98.9910293694,99.0341599408,99.063862971,98.9945334843
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,270.0,100.0,78.0,99.0036428826,99.0229055685,99.0224639255,99.0346237793,99.0314090178
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,275.0,100.0,78.0,98.9813530901,98.9705026434,99.0054443961,98.9557881314,98.9523053919
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,280.0,100.0,78.0,98.9252191424,98.9514674809,98.9669374581,98.9490134959,98.9961630906
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,285.0,100.0,78.0,98.8883251224,98.9429962282,98.9386740796,98.9306017009,98.9800496495
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,290.0,100.0,78.0,98.8867208671,99.0404291703,98.9640112917,98.9491038331,98.9746343778
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,240.0,100.0,80.0,99.081070535,99.1119951003,99.1072972668,99.1285927213,99.05605942
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,245.0,100.0,80.0,99.037610705,99.0719855725,99.1002654468,99.0886348226,99.0534675981
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,250.0,100.0,80.0,99.0770861681,99.0482162258,99.0587818057,99.1091255563,99.0691330349
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,255.0,100.0,80.0,99.0878030809,99.0730478718,99.0675411161,99.1133069555,99.0780741419
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,260.0,100.0,80.0,99.0409456205,99.0404460871,98.9711665589,99.0550260724,99.0433551498
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,265.0,100.0,80.0,98.9732260034,99.0016031832,99.0284630566,99.0160238397,99.0610223089
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,270.0,100.0,80.0,98.9910898887,99.0154110283,98.9770790017,99.0401281977,98.9996386192
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,275.0,100.0,80.0,98.932718012,98.9832523448,98.9170640846,98.9991314799,98.968143844
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,280.0,100.0,80.0,98.9956728268,98.9861388218,98.9672161992,98.9451526837,98.9758085781
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,285.0,100.0,80.0,98.9465017021,98.9707793454,98.9399192274,98.923153921,98.886413647
500.0,5.0,4.0,0.5,3.0,-3.0,0.5,0.0,290.0,100.0,80.0,98.9554612455,98.9959961757,98.8897797724,98.8840467854,98.8930839302
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,64.0,55.5242320495,53.8480245068,54.3405938701,54.3365878018,54.6110621284
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,64.0,53.4300878193,54.3253582748,51.8602297102,54.4258053958,54.0240605805
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,64.0,54.6675927217,51.8629262015,53.8213159268,53.8307424425,53.2487230455
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,64.0,52.9189844991,52.5161859179,53.83966003,51.6947890855,52.1106165683
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,64.0,51.2089807038,51.9877016942,51.9728554327,52.2635996528,52.0187583139
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,64.0,50.1711441464,51.1258768516,52.2158788951,50.9056575982,52.5270402912
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,64.0,50.881116845,52.1098347514,49.7259039975,50.1675543315,50.7206627279
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,64.0,50.3298225084,49.0042989509,50.1612927798,50.4939801722,50.6669067887
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,64.0,50.2599387735,50.2175747563,49.88328064,50.2371362838,49.1179235735
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,64.0,50.0834446971,49.0888833165,49.1970504822,49.2678119192,48.5429700181
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,64.0,48.4535379526,49.0059118418,48.6439404964,46.6296096003,47.8119486196
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,66.0,62.0046920245,62.3106080088,61.8023185664,62.7265853233,63.3838839832
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,66.0,62.9943947036,61.4030548679,63.2526995741,61.5425366322,61.1493662827
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,66.0,61.4016600107,61.2233360448,61.0841434324,62.4277712944,62.4674339692
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,66.0,60.726822092,60.3889089153,59.889744631,60.1631280037,62.0442116454
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,66.0,59.8989025755,59.7985478409,59.6073095001,60.9724276066,59.5823876748
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,66.0,60.0401455956,59.2166610533,59.4513772787,58.4048326483,60.4711711211
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,66.0,59.2522308073,57.9132254074,59.5859445075,59.9252545629,59.7405553451
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,66.0,59.8680121605,58.2074352703,58.9903191986,58.1338556162,58.9730326983
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,66.0,58.5901603329,57.8753274238,58.3297070035,59.104090452,59.4771888485
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,66.0,58.814464047,59.1447559256,57.4944308575,58.9793771264,55.793368427
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,66.0,57.8227611009,57.0166221077,56.1909349173,56.3749430541,59.0989693203
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,68.0,61.7088120672,62.5214846768,63.5601564229,63.2293438504,63.4955485216
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,68.0,62.3592991242,60.8573034669,61.6117348195,61.5651160956,62.2323258371
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,68.0,61.0903572581,60.9019865511,61.1163315374,60.9475834249,62.2056311796
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,68.0,60.4754988582,59.7484199141,61.3062592258,61.144336635,61.5481189546
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,68.0,60.2112315845,59.3717947456,59.3554644384,61.430345596,59.9726394526
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,68.0,59.7739324042,60.1351251846,59.4680844206,59.7235048058,60.0921544722
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,68.0,60.2404867934,59.9842575124,59.1792624616,60.0523543324,58.155291029
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,68.0,57.2186634904,58.8441679083,57.4417577301,60.5558591052,58.2724230944
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,68.0,58.6206477846,57.9108615896,57.7600407411,58.4459263769,58.4779663545
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,68.0,57.0386328886,56.7175031997,57.577899134,57.7804538197,57.8380499259
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,68.0,57.1987622207,57.4609465393,57.9846668213,57.4565428565,57.9144348868
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,70.0,69.9830786178,70.0126678993,69.5573794329,70.3194593258,69.6174756327
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,70.0,68.553337047,69.2207145595,69.3558740076,68.9158251883,68.9264781469
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,70.0,68.5111475677,68.9159941499,68.9385791176,68.8262288939,68.1779707056
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,70.0,68.9458769842,68.638829816,67.8496889829,68.6271162326,67.7448739583
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,70.0,67.2033446801,67.699441298,66.7833460506,67.5605018619,68.4120129748
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,70.0,66.5781555673,67.0803481043,68.0414750284,67.3621778809,67.4407156801
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,70.0,67.0424551729,66.1081638489,66.6717897824,65.5740565178,66.8115015604
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,70.0,66.5227219871,66.5043375169,65.7412563251,65.5319312033,65.5770140962
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,70.0,66.4456238241,65.7723048668,66.4126373338,66.906466074,64.8893127032
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,70.0,64.9163076406,66.1031510766,65.6763816256,65.6253835473,65.0968303762
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,70.0,64.5143978768,65.594170027,64.5239519499,65.3954238692,64.8252419228
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,72.0,75.0541472781,75.6366436142,76.3604163052,76.4969027906,75.7468735213
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,72.0,73.9804979036,74.7886645061,75.3598478646,75.9745793397,76.0718846558
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,72.0,74.5124827869,75.1845975174,75.0010186258,74.496046299,75.0835304182
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,72.0,74.6353906953,74.3235719238,74.1159233661,75.5796974001,74.7746789102
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,72.0,73.8933701687,75.158877647,74.7956418808,74.521264309,73.3150215695
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,72.0,75.1689854683,73.6627238582,74.4005929214,72.7252673678,73.4915941601
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,72.0,72.811751376,73.8635511283,72.9332449279,72.7012802952,72.5505056279
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,72.0,72.23662734,73.3807073101,72.964940208,72.7602395972,73.647574034
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,72.0,72.7581972646,72.9255481653,71.3995746769,72.5981205093,72.0295766313
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,72.0,72.3991565386,72.498684742,71.2198213098,72.2044210261,71.7098218265
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,72.0,71.5897752327,71.0522967195,72.395427445,73.2080799791,72.2049384071
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,74.0,75.1187174163,75.6882652361,74.2043931046,75.6711360412,76.0919316772
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,74.0,75.7724916088,75.2909320229,75.9326326074,74.6128395116,75.5284268786
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,74.0,74.6457746567,75.0331654684,75.0550485384,74.1798719126,75.8881805093
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,74.0,74.8778014981,75.4259213486,74.7189514932,75.4012705388,74.1750827523
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,74.0,74.9860634809,74.4332848259,73.8354810319,74.1277741056,74.4626119773
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,74.0,72.3053499815,73.6422225563,73.3019326378,73.9487260852,73.2613454058
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,74.0,72.8466699145,73.2481471889,73.9186934818,74.1253437986,74.3498516172
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,74.0,73.2135513732,72.4295386247,72.6905371301,72.6929319921,72.8067629923
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,74.0,72.3666678722,72.0406006628,72.4326826882,72.8562364484,72.8296017522
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,74.0,73.1642220539,73.2671431652,71.6871364576,72.3434939964,73.5381489801
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,74.0,70.781853957,72.2900191155,71.8908677652,72.6433336565,72.971985134
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,76.0,81.4098381415,81.3394641653,80.2974951345,81.4902457082,80.7335920308
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,76.0,80.8151383857,79.7994736998,80.6633459593,80.2662675021,79.6176276672
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,76.0,80.6242865912,79.7310929402,80.3975363843,79.7518187795,80.4348849185
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,76.0,80.1958454854,79.1876846749,80.2647958599,80.1625526157,79.7396114581
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,76.0,79.1111312249,79.3423155962,80.0975542975,79.4680015388,79.1193724178
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,76.0,78.683274712,78.6698247588,78.6672125535,78.8177223989,79.0163331529
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,76.0,78.6954469686,78.605433406,79.2105313782,78.1131396867,78.2451307815
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,76.0,77.5784827948,78.0621137458,78.072279172,78.1213656929,78.5636143234
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,76.0,78.2192405356,77.7206123318,77.5070290482,78.4809475037,78.4956427105
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,76.0,77.2867829914,77.4691294613,77.4700875256,77.8903144417,78.3294753066
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,76.0,78.3090264901,77.0802852212,76.7195118216,76.6128868331,77.234755686
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,78.0,85.6156394243,85.4367331359,84.5769603597,84.8157845014,84.7895141434
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,78.0,84.5824405731,84.2358303858,84.6653129453,84.56805097,84.0199042182
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,78.0,83.9301162831,84.440487973,84.4424633682,84.0979786106,84.2794277428
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,78.0,84.7483286038,84.0474821262,84.7360400928,83.6943198842,84.4984813435
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,78.0,83.4302053547,83.4896071206,83.8853015366,83.1504500677,83.7726386675
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,78.0,83.2084567038,82.9612552237,83.7267183788,82.9042815731,82.7980331215
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,78.0,83.1117694976,83.046628073,83.6638859378,83.2842343037,82.7556585659
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,78.0,82.7083419052,83.020877304,82.8967619057,82.6125705914,83.3977344239
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,78.0,82.7782713596,81.9640075499,82.6290245438,82.2803809651,82.4886273353
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,78.0,81.7805995738,83.2139341811,82.0034750137,82.3190551497,82.6283193864
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,78.0,82.5998082893,81.8967293547,82.6828494751,82.5799138158,81.8673338167
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,80.0,85.1286486251,84.312823245,85.3658615655,85.5165176608,85.4063378567
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,80.0,84.870008967,83.8869194605,84.3091206781,84.1753568909,84.256788999
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,80.0,84.7387782892,84.37367707,84.4526875566,84.3072822852,84.4861998285
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,80.0,84.0196671587,84.3324040597,83.8882177612,83.9288633729,84.517969364
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,80.0,84.0718876245,84.3735242296,83.309796433,83.7480435073,83.7156458305
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,80.0,82.907604547,82.597062624,83.094530685,83.5764729726,82.8564354795
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,80.0,83.2436852645,83.3001136385,84.2658540138,83.5019913076,83.2980038446
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,80.0,83.320641155,83.0657477876,82.4920947321,82.9876278244,83.1207881369
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,80.0,82.0436992753,82.1768224437,82.9711512377,82.5865091805,82.229002987
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,80.0,82.5155967414,83.0906432685,82.0082647536,82.2806628344,82.7500909163
500.0,5.0,2.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,80.0,81.8173435772,82.2249737696,81.6177558915,82.1508418455,82.4068550631
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,64.0,82.5811384465,82.6778907014,82.8217489777,82.6966755605,83.3948287283
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,64.0,82.1484580785,82.0351844972,81.975608751,82.5600041458,82.8103644119
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,64.0,82.5586903368,81.3932482414,81.7846743789,82.1659487638,81.4554209632
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,64.0,82.0577431591,81.3929441402,81.7680833623,81.3119021425,81.8319452081
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,64.0,81.1703696939,81.0933824817,81.0256251345,81.0903622094,81.6730323017
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,64.0,81.5753477657,81.5118619784,81.3907870777,80.5878002815,81.0493664776
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,64.0,81.7415802965,80.8694420969,80.5812927512,80.4829211155,81.1512310141
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,64.0,80.5435498633,80.51576255,80.2699658072,81.2203192958,80.8093343769
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,64.0,80.287120353,80.5899790156,79.978724222,79.2008732769,80.5595341779
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,64.0,80.2384165523,80.0916008594,79.9112999041,80.1572954055,80.443578639
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,64.0,79.3168304728,79.4534076492,79.2349583472,79.8132230171,79.5569511702
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,66.0,87.4315804464,87.193686618,87.3613047217,87.1042050106,86.7606565332
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,66.0,87.4675789147,86.7108746847,86.7286467724,87.6810166662,86.7504299365
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,66.0,86.5991853414,86.3622471258,86.9351247604,86.6646834443,86.7785537584
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,66.0,85.8240547924,86.2414695601,85.8457829953,86.817796358,86.5898461429
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,66.0,85.8951307707,86.6471703366,86.9631021306,86.4337061644,86.3536425325
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,66.0,86.1880497871,85.7477947921,86.3919315456,85.5431478532,85.1846488407
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,66.0,85.5835238815,85.7631611319,85.7456224201,85.914080917,85.8318219617
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,66.0,84.9650938021,85.7471926148,85.1092690481,85.5618102844,85.2488704157
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,280.0,100.0,66.0,85.0340694104,84.6046354147,84.6268506676,84.0315601273,85.6216711005
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,285.0,100.0,66.0,85.3723182492,84.8687753422,84.8151960611,84.9769305433,85.2236225392
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,290.0,100.0,66.0,83.7838696549,85.0461415639,85.0344126809,85.3697719576,84.5761246725
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,240.0,100.0,68.0,86.9151600935,86.9824423968,87.1256223989,86.9815481216,87.057300823
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,245.0,100.0,68.0,87.3109963486,86.8951277578,86.9753938975,86.9177302422,87.0242098067
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,250.0,100.0,68.0,86.6164419095,86.6592568964,86.5240613296,86.6632902657,86.8478182511
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,255.0,100.0,68.0,85.8136029366,85.9081163561,86.8148380937,86.4887578996,86.4773172692
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,260.0,100.0,68.0,86.0911981633,86.0346086156,85.8249899976,86.0330526718,86.1596490603
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,265.0,100.0,68.0,85.3393149751,85.9766847681,85.5007152507,85.9000340263,86.0698989236
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,270.0,100.0,68.0,85.10459415,85.4091062204,85.3382723761,85.8494330964,85.0331736898
500.0,5.0,3.0,0.5,3.0,-2.5,0.5,0.0,275.0,100.0,68.0,85.3364683077,85.5535763586,86.0681047324,85.4850868294,84.9762928347
