n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,78.0,98.5184776289,98.4779450901,98.4938556623,98.5861444463,98.5771916022
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,78.0,98.5263604081,98.4595270046,98.4604350177,98.4756576996,98.4360594934
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,78.0,98.4082992854,98.481847663,98.3296928634,98.5012250839,98.5585325298
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,78.0,98.4670158581,98.4910400012,98.4509242505,98.419706384,98.3814950029
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,80.0,98.9045222422,98.8928395777,98.9652886392,98.913585851,98.9094036957
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,80.0,98.8731060562,98.9553219831,98.9025061985,98.881387995,98.9243349552
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,80.0,98.8478552851,98.9299561692,98.8192796735,98.8718074802,98.8824050489
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,80.0,98.8758301231,98.8619284641,98.875807552,98.876907052,98.8980365799
80.0,5.0,4.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,80.0,98.8832621526,98.8212264081,98.8396862018,98.8060827429,98.7722463431
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,70.0,41.844845644,42.8826697778,41.6460527023,41.8617357076,41.5259923539
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,70.0,41.9615646677,41.6747897337,43.8964933092,43.1982623049,41.9990998851
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,70.0,39.4982027928,42.80096017,43.5054522771,40.3171226993,40.5637945389
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,70.0,39.4490903233,40.7107526751,39.9617671089,41.7008799069,39.3227481924
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,70.0,41.4816974885,38.403278024,38.7086088162,38.7883519463,40.3444995816
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,72.0,47.0131935669,49.555359009,48.1856091622,51.0868290301,50.7113245077
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,72.0,49.8461497594,47.9957181737,47.9878945503,47.6756390344,48.7347101348
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,72.0,46.8799351189,47.1633699132,47.3054280617,47.3376629479,49.2709183433
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,72.0,46.7722342565,44.8639213473,44.5438238971,44.9433598646,48.6321107124
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,72.0,45.9372958081,48.201702133,46.8827648661,46.6856132783,43.2445661694
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,74.0,55.8197174483,55.2495887156,56.8876803115,56.5942392266,55.9880914932
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,74.0,54.8301461403,55.4947332691,55.5926441897,55.1939856813,54.4859184667
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,74.0,55.1878977449,54.7173733792,54.2367936338,54.6000934174,54.4067893817
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,74.0,53.0475294651,54.2340930427,53.5719862699,55.7013424691,52.568125551
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,74.0,54.6763004779,52.784399681,51.7045929258,55.5042824911,53.0472374209
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,76.0,62.6342976747,61.6056286949,60.9104546507,61.73823547,61.8110210965
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,76.0,60.5891757987,60.5940118921,61.3459888325,61.2948493644,62.5111975855
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,76.0,60.5751794257,59.4130660574,58.5495444157,59.6454732121,61.5089797729
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,76.0,59.5152990779,60.7589977402,58.1347312936,59.0938700033,60.1755621452
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,76.0,59.5551474408,59.1821491283,58.853801504,59.9616841087,60.7057064084
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,78.0,67.4621849753,68.0075602531,67.9783135281,68.0518256188,66.6902639662
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,78.0,66.2074649708,68.3374792498,67.4292969883,66.7578050586,67.8552412174
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,78.0,66.1335978117,67.4930480139,66.9524356836,66.7194413831,67.2921556823
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,78.0,66.9152998124,64.2215356388,66.1831694313,65.8936142908,64.595062885
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,78.0,64.8982613518,65.7197065509,63.1243834905,66.0217994851,68.2190820445
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,80.0,71.271344992,72.4836292373,71.7929647041,70.7783943339,72.0463130515
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,80.0,72.1339741686,72.845812636,72.1917674801,71.1316261544,72.2794395641
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,80.0,72.0432253025,70.3857570773,70.6830837045,72.5006391067,69.3639551021
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,80.0,70.9768070501,71.8366556143,71.1199767724,70.6709278804,72.7521152064
80.0,5.0,2.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,80.0,71.1782285456,71.5626999249,69.493011544,71.4943020541,70.5898589683
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,70.0,82.4730165714,81.7697401663,81.8757930227,82.5246959443,81.4780683166
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,70.0,80.7198628222,81.7050645346,81.8897011942,82.8666474394,82.3712005756
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,70.0,80.879953041,80.9395525591,81.1094886633,81.1533154522,81.3144705938
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,70.0,79.8494781174,81.2997338492,81.0749417797,81.5596236381,81.8305090798
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,70.0,81.3227996043,80.9330551937,81.0890676279,80.0265590575,80.3285309534
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,72.0,84.9473626753,86.2602230899,86.1080814139,85.8708556554,85.8624996408
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,72.0,84.8662094353,85.892697279,85.5912592421,86.4517075421,85.5000752439
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,72.0,85.7933149985,85.4453723441,85.0302194401,85.6044802377,84.5936483476
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,72.0,84.9695623878,85.0283778321,84.6666492442,84.2724947978,84.8721223134
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,72.0,84.3250118178,84.5191264023,84.7806405374,84.8998215444,83.8880211139
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,74.0,89.0047875716,88.7600949357,89.0459498416,88.756737859,88.8127635681
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,74.0,88.5908365694,87.859899659,87.5616636507,87.8517615721,87.990440637
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,74.0,88.7260822194,87.9750914815,88.9465547102,88.1861775457,87.9438989847
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,74.0,88.0614151391,88.144854082,88.2560649714,87.7869201703,88.2086804322
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,74.0,87.1203762116,87.4706368628,86.9261819577,86.9285009191,88.1605457024
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,76.0,91.0480277063,91.1449136994,90.7744942004,90.556802684,90.6693819013
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,76.0,90.2541764589,90.7952665033,90.7311465988,90.4714026525,90.4573990046
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,76.0,90.2096218643,90.5077101337,90.5277301676,90.9193596493,90.4027248566
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,76.0,89.899505814,90.3859452663,90.6814601676,90.3491725017,89.9577849456
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,76.0,89.799096935,90.1845184873,90.2675907276,90.2482208964,89.7176950298
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,78.0,93.0029539353,92.6066732559,92.96911857,93.3579605299,93.1664105731
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,78.0,92.7176412317,92.9310363882,93.0870787228,92.4411451653,92.992569956
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,78.0,92.6634721868,92.7576764049,92.5713691567,92.8186697541,92.4928216625
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,78.0,92.4554408167,92.2394140041,92.3851290133,92.7223378788,92.5313557971
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,78.0,92.1269073397,93.2963390134,92.1776968576,92.1737563441,92.3146215878
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,80.0,94.8039455563,94.2725335364,94.4775769022,94.5332585507,94.3187636807
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,80.0,94.3166933255,94.4139225221,94.6280929076,94.475560759,94.0914602796
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,80.0,94.5617895394,94.5456189973,94.0444970689,94.320137766,93.9557916834
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,80.0,93.8522871772,94.1143817909,94.1189597763,94.2373046539,94.4166611613
80.0,5.0,3.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,80.0,93.8114321997,93.7550848995,94.2241507691,94.1492854941,94.0230228166
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,70.0,95.6198498856,95.5104418766,95.698119148,95.7415954353,95.478740904
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,70.0,95.4919605093,95.804383186,95.5487361073,95.7901310253,95.5339004823
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,70.0,95.757444168,95.4538042869,95.7172170902,95.8167993894,95.6241027408
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,70.0,95.3225174999,95.3168245911,95.1868474137,95.2764399192,95.5498312247
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,70.0,95.5615685932,95.3731181107,95.3313975215,95.4056891818,95.5079490416
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,72.0,96.6727114993,96.7052292249,96.5915345162,96.706625365,96.8599442475
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,72.0,96.6360044715,96.8036121342,96.6149373229,96.5121790295,96.7693424106
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,72.0,96.663159846,96.6260924283,96.5149396194,96.6303716905,96.5599042948
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,72.0,96.6097441149,96.564652198,96.4356019035,96.5641245876,96.4340940769
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,72.0,96.5168385688,96.5627625129,96.5651681526,96.5624695063,96.6551950764
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,74.0,97.6135949371,97.7526173788,97.575380606,97.5672490161,97.5267836793
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,74.0,97.4612616921,97.6377535633,97.5352635154,97.5134864635,97.7311356472
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,74.0,97.379313791,97.5347401049,97.5204723361,97.4156096849,97.6440698944
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,74.0,97.4424147707,97.3690551256,97.4937595651,97.4407060147,97.4592099233
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,74.0,97.4042450662,97.2798195967,97.4766846658,97.4955329312,97.4047716373
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,76.0,98.007272775,98.2144907953,98.2063143879,98.2368590091,98.1933063507
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,76.0,98.2333696093,98.04944934,98.2158344162,98.0878774052,98.0802530448
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,76.0,98.0725350455,98.145202638,98.1732757818,98.0872668144,98.2660673796
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,76.0,98.0417990865,97.9174769682,97.9751052887,98.1067580753,98.0238191729
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,76.0,98.1076858697,98.0996022772,98.0350796757,97.9548868175,98.0841857103
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,78.0,98.6274287962,98.6505932839,98.7129942459,98.5831179599,98.6495639531
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,78.0,98.6541766873,98.602083126,98.6263861157,98.6036655052,98.5621351566
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,78.0,98.6169457578,98.5514834567,98.5751624469,98.6275077671,98.5628732537
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,78.0,98.5723339497,98.5498772074,98.4964955931,98.583407544,98.4752354318
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,78.0,98.5562553797,98.5298960485,98.519608185,98.5653058065,98.5132522166
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,440.0,100.0,80.0,98.9485006093,98.9406113044,98.9853709837,99.0146089721,99.0365942823
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,450.0,100.0,80.0,98.9825124433,98.9568953358,98.9120314466,98.9708401662,98.9467430339
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,460.0,100.0,80.0,98.8941037481,98.9962303176,98.9541816734,98.9256162457,98.8367281801
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,470.0,100.0,80.0,98.9557541478,98.941637291,98.8817988656,98.976742172,98.9208101526
80.0,5.0,4.0,0.2,2.0,-1.0,0.6,0.5,480.0,100.0,80.0,98.9078569641,98.978392853,98.8729494727,98.9161914477,98.8647503862
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,70.0,43.8162655581,42.9787542015,44.9120813883,42.4107265399,43.9684511705
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,70.0,41.5936402036,44.7111137775,45.4224534676,44.3742365924,42.1870908481
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,70.0,43.5023571414,43.8263712377,42.7869268615,41.7483842088,43.3762784728
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,70.0,43.0055779227,42.2478335403,41.9056054964,38.7635720489,41.1292927172
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,70.0,42.3737668863,40.4061821368,41.7515969184,40.6943498395,40.4585140262
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,72.0,50.0425316779,51.3838393133,51.329469798,50.6285643681,51.5658159829
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,72.0,51.2073248052,47.1205808577,50.5610650393,48.9919467685,50.6148908171
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,72.0,50.5018854372,48.9840177087,48.682396666,46.3343090547,49.0982135395
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,72.0,50.6135247635,47.8628726447,49.3254716545,49.6934746151,52.1869427463
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,72.0,49.6398160793,47.161048192,50.4533719297,50.1846877893,48.2646035566
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,74.0,59.3727706008,59.6517984483,57.0474221845,55.7861411291,57.121775106
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,74.0,57.0703701981,57.1843511913,56.2356751798,54.9543687956,55.8109154036
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,74.0,57.0257685879,54.981081801,54.0266974416,56.0087506139,56.2029081711
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,74.0,55.0000981564,55.6046390275,54.4985920175,53.6032671676,55.0334179213
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,74.0,56.2211517755,55.9299953102,53.9779100957,56.5181161052,54.5088014301
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,76.0,63.7392440407,63.6471213526,64.0426672437,64.2425328138,64.0143307125
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,76.0,63.2050735174,63.4815832777,64.6677231245,63.9219057111,62.782427363
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,76.0,58.0810665511,61.5804131746,64.1658118583,61.5261201075,59.5543768839
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,76.0,62.0962571036,63.7139010454,60.457805921,61.8369927159,61.9993561867
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,76.0,61.5741613729,59.5050794242,63.7545505151,60.9282238466,61.3748338721
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,78.0,68.2350366863,67.8052169312,68.8623310881,69.9528534656,67.4135658023
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,78.0,70.0922478256,67.7199444169,68.1577328235,67.164740554,68.5791167294
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,78.0,66.8303807296,67.991111749,70.0117425889,68.6958192264,66.2543588576
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,78.0,67.4262908548,66.9929242929,67.2596160777,69.3646359158,66.3785036784
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,78.0,66.8662985206,66.5481818226,66.3865319263,66.5302404522,66.4446124005
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,80.0,73.7513051457,73.310175308,74.3409023564,74.4902029807,74.3593035613
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,80.0,74.6658861977,73.4163398351,72.8019571755,73.3220286653,72.2017967204
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,80.0,71.4994574775,70.6967743089,73.7032212741,71.5380352648,72.4284447214
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,80.0,72.9061483974,73.1896521826,71.8786182267,71.9672989607,73.3595518658
80.0,5.0,2.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,80.0,70.440180753,71.6962032834,71.0900651988,70.6791559548,70.2372839653
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,70.0,83.6106288053,82.8604037083,82.4992178284,81.7762291038,83.1968456817
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,70.0,82.6755049616,83.1407250301,81.9688761807,82.5331845757,82.3335024727
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,70.0,82.9695801654,82.5218870506,82.5395883877,81.439905422,82.0182602565
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,70.0,81.9243875046,82.4275266797,82.5970604315,81.1286249531,81.7608640283
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,70.0,81.8954740056,81.3458332671,81.1803328032,82.226908622,81.5314000277
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,72.0,86.5444475825,86.6038233542,86.294137238,86.4925495191,86.6274366753
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,72.0,87.0963615078,86.0357628267,86.7081746379,85.701869156,86.3729206063
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,72.0,85.4129240258,85.2977872491,84.9910277298,86.0546173978,85.4138110942
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,72.0,85.0105566237,85.5788736223,84.864623223,85.8757115217,85.3121851626
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,72.0,84.8106331496,85.3150162166,84.9380527732,85.285877505,85.6837847422
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,74.0,89.0359845518,89.7520969396,89.6811074172,89.4694542957,88.8826425322
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,74.0,89.2177080339,88.4631113211,88.7211895961,88.6453270707,89.2082858183
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,74.0,88.7839603632,89.1913175393,88.6164402099,88.75286152,88.7469331152
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,74.0,87.9206557092,88.4299836199,88.7662171387,88.7663115213,88.5488168518
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,74.0,88.3074300469,88.2197180471,88.4469336709,88.622570407,87.6779193284
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,76.0,90.9511643875,91.846797001,91.2785536395,91.4125368805,92.0526378845
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,76.0,91.484236628,91.1060655691,91.0586771675,91.4296267996,90.6614049173
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,76.0,91.2076451346,90.4991688407,90.7525642393,91.4012194273,90.9678886576
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,76.0,90.7336932981,90.9176989148,90.7543176016,89.9310624624,90.7824010655
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,76.0,90.5516065661,90.9107273114,90.9920735264,90.3633803465,91.4337616584
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,78.0,92.9868457041,93.1448332946,93.1719842934,92.96477884,93.1259919478
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,78.0,93.191471406,93.0429584181,93.3028760618,93.5879743073,93.20145722
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,78.0,93.1505145333,93.1800933362,93.0371480957,93.0179374254,92.7235104305
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,78.0,93.3464140443,92.8257207487,92.4374096251,92.9526134077,92.7942504158
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,78.0,93.1193349045,93.0750271382,92.4308534713,92.4027231268,92.9109171936
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,80.0,94.84674595,94.5721073251,94.7062504003,94.647156141,94.8202177266
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,80.0,94.7979347014,94.8668839344,94.6993535595,94.7327949446,94.5556817847
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,80.0,94.636073437,94.539214011,94.7828656446,94.7438122177,94.3407709348
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,80.0,94.2057106748,94.9603966912,94.4869148811,94.4642468402,94.5121112257
80.0,5.0,3.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,80.0,94.1603953443,94.1288786269,94.5489831988,94.4562216687,94.1423016488
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,70.0,95.9837090228,95.8707561842,95.9817335702,96.1106133773,95.793329965
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,70.0,95.7193728676,95.8621607955,95.9818506901,95.9508486734,95.749900457
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,70.0,95.843879464,95.7228794861,95.7895174791,95.8037460094,95.7780879348
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,70.0,95.5740793371,95.6489751064,95.8602470269,96.0151881868,95.4691677495
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,70.0,95.3277527991,95.4793155341,95.485891729,95.2515241464,95.6991980859
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,72.0,96.8904904744,97.1919821875,96.899700435,97.2247101628,96.904143978
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,72.0,96.8233949468,97.0007105994,96.8743524836,96.9546562057,97.0329427697
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,72.0,96.911984248,96.9421675667,96.7335319651,96.8201229624,96.7877939274
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,72.0,96.8601605141,96.8444489687,96.6734250461,96.6969512317,96.5764839945
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,72.0,96.6762419834,96.754082065,96.722135298,96.6765488761,96.6911730631
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,74.0,97.7599678391,97.6841001545,97.8014403647,97.6047478633,97.8840034135
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,450.0,100.0,74.0,97.7744918835,97.6673738573,97.6912224305,97.7133835408,97.7678206185
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,460.0,100.0,74.0,97.7229312,97.6937177546,97.6363042816,97.6031934391,97.6311299198
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,470.0,100.0,74.0,97.6590997094,97.6295458919,97.651671418,97.7325513107,97.4880780427
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,480.0,100.0,74.0,97.5700321175,97.5057856418,97.5897565795,97.5193132734,97.5155706623
80.0,5.0,4.0,0.2,2.0,-0.5,0.6,0.5,440.0,100.0,76.0,98.3355839264,98.3572546445,98.2266475662,98.4399028754,98.2309170455
