n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,76.0,50.2915027671,48.0925636423,50.8404005755,50.1306828808,47.5999699479
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,76.0,55.3984075315,54.5209388662,55.127422513,55.8981371878,55.3568014011
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,76.0,50.5543034997,50.4897136322,48.2715986274,48.9994206471,49.1825209046
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,76.0,53.8826226855,55.5210263298,53.9875461713,54.2296723878,54.4381553291
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,170.0,100.0,76.0,47.9546906389,47.7753557073,48.2275934983,48.09158874,50.0316032025
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,175.0,100.0,76.0,51.8181711136,53.7396146616,53.1532086863,52.1890486897,52.5693382117
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,175.0,100.0,76.0,48.1763986404,46.8546504424,47.2061483322,46.7527117192,46.636022226
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,180.0,100.0,76.0,52.3060594823,53.0714913188,53.51753708,53.8513538985,52.5195544839
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,180.0,100.0,76.0,46.6274489426,47.1528078573,47.0607221783,48.4548354461,47.4803036033
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,150.0,100.0,78.0,62.1909425434,61.767562049,61.2448875344,62.2026717941,62.4178929927
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,150.0,100.0,78.0,54.9790417972,53.0131822511,56.7924605951,53.7998102475,54.8729894012
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,155.0,100.0,78.0,60.8808039099,59.9638497768,61.6186699391,61.3406968099,60.8116543846
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,155.0,100.0,78.0,53.5263046414,55.3116636989,54.1669454035,55.506731133,54.0242097615
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,160.0,100.0,78.0,60.2343656779,60.4854521408,60.6604398462,58.7591430952,60.2967871092
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,160.0,100.0,78.0,55.6178435811,52.6711626669,54.0275683453,52.4139911013,53.269718613
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,165.0,100.0,78.0,59.0241151066,58.556365672,59.9103866959,58.6675012774,58.4535826071
1000.0,5.0,2.0,1.0,2.0,-4.0,0.0,0.0,165.0,100.0,78.0,52.8392270993,52.7110171974,52.2177017439,51.9125172748,53.1327502208
1000.0,5.0,2.0,0.5,2.0,-4.0,0.0,0.0,170.0,100.0,78.0,58.0877973479,57.7375693149,59.0278492264,58.7369636961,57.0204664779
