    50.000,    10.000,     2.000,     2.000,     2.000,    -3.000,     1.000,   190.000,   100.000,    74.000,    39.071,    41.738,    32.226,    33.775,    35.546,    39.620,    37.118,    41.842,    39.925,    42.639
    50.000,    10.000,     2.000,     2.000,     2.000,    -3.000,     1.000,   200.000,   100.000,    74.000,    37.680,    39.452,    37.463,    30.887,    37.774,    33.769,    35.932,    30.992,    38.688,    29.880
    50.000,    10.000,     2.000,     2.000,     2.000,    -3.000,     1.000,   210.000,   100.000,    74.000,    31.634,    29.989,    28.518,    45.346,    35.502,    38.490,    34.379,    35.109,    34.193,    47.813
    50.000,    10.000,     2.500,     2.000,     2.000,    -3.000,     1.000,   190.000,   100.000,    74.000,    56.691,    49.517,    50.877,    49.758,    38.676,    51.556,    50.705,    43.718,    49.547,    45.936
    50.000,    10.000,     2.500,     2.000,     2.000,    -3.000,     1.000,   200.000,   100.000,    74.000,    41.783,    49.182,    52.830,    38.502,    50.481,    47.128,    45.319,    41.177,    42.523,    47.835
    50.000,    10.000,     2.500,     2.000,     2.000,    -3.000,     1.000,   210.000,   100.000,    74.000,    48.027,    47.537,    48.672,    38.668,    51.640,    45.292,    47.650,    51.423,    43.719,    45.847
    50.000,    10.000,     3.000,     2.000,     2.000,    -3.000,     1.000,   190.000,   100.000,    74.000,    60.754,    60.299,    61.218,    63.704,    71.677,    62.824,    68.844,    69.466,    65.935,    58.327
    50.000,    10.000,     3.000,     2.000,     2.000,    -3.000,     1.000,   200.000,   100.000,    74.000,    69.597,    49.093,    55.860,    57.639,    65.261,    55.902,    57.914,    61.667,    67.169,    66.629
    50.000,    10.000,     3.000,     2.000,     2.000,    -3.000,     1.000,   210.000,   100.000,    74.000,    59.232,    62.696,    60.837,    68.429,    58.506,    60.958,    57.163,    61.711,    61.246,    61.019
    50.000,    10.000,     3.500,     2.000,     2.000,    -3.000,     1.000,   190.000,   100.000,    74.000,    76.171,    73.329,    74.645,    73.603,    69.201,    74.128,    78.480,    79.998,    76.633,    82.031
    50.000,    10.000,     3.500,     2.000,     2.000,    -3.000,     1.000,   200.000,   100.000,    74.000,    73.575,    79.638,    76.234,    73.574,    68.563,    68.324,    74.808,    75.574,    69.876,    69.395
    50.000,    10.000,     3.500,     2.000,     2.000,    -3.000,     1.000,   210.000,   100.000,    74.000,    74.006,    70.920,    77.672,    72.965,    72.019,    74.178,    72.836,    75.574,    74.847,    85.442
    50.000,    10.000,     4.000,     2.000,     2.000,    -3.000,     1.000,   190.000,   100.000,    74.000,    85.081,    80.533,    84.363,    79.255,    77.688,    87.280,    81.318,    88.869,    79.526,    84.323
    50.000,    10.000,     4.000,     2.000,     2.000,    -3.000,     1.000,   200.000,   100.000,    74.000,    83.559,    86.291,    79.962,    82.834,    85.407,    81.868,    82.053,    84.158,    81.384,    77.382
    50.000,    10.000,     4.000,     2.000,     2.000,    -3.000,     1.000,   210.000,   100.000,    74.000,    80.954,    76.612,    79.088,    83.404,    84.945,    86.138,    85.182,    81.566,    80.387,    80.576
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.500,     1.000,   190.000,   100.000,    74.000,    35.396,    37.523,    36.136,    30.987,    40.521,    29.602,    33.670,    36.073,    38.967,    35.077
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.500,     1.000,   200.000,   100.000,    74.000,    34.129,    37.119,    38.945,    36.162,    30.936,    33.495,    31.243,    40.715,    41.510,    39.347
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.500,     1.000,   210.000,   100.000,    74.000,    41.754,    38.272,    35.367,    30.268,    31.109,    32.041,    29.776,    27.579,    48.097,    31.084
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.500,     1.000,   190.000,   100.000,    74.000,    43.960,    54.686,    51.618,    54.710,    55.161,    55.397,    49.093,    48.724,    50.591,    44.663
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.500,     1.000,   200.000,   100.000,    74.000,    54.078,    50.437,    47.428,    46.242,    48.710,    45.156,    42.408,    29.949,    57.631,    44.552
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.500,     1.000,   210.000,   100.000,    74.000,    47.242,    60.895,    47.561,    46.374,    57.409,    51.575,    51.769,    44.196,    54.922,    42.930
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.500,     1.000,   190.000,   100.000,    74.000,    67.956,    60.174,    62.756,    64.593,    72.192,    61.848,    66.683,    71.427,    65.378,    61.704
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.500,     1.000,   200.000,   100.000,    74.000,    65.619,    68.005,    66.682,    54.075,    68.281,    65.385,    65.063,    65.648,    66.869,    55.023
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.500,     1.000,   210.000,   100.000,    74.000,    57.289,    54.759,    63.397,    67.991,    56.426,    66.385,    57.464,    65.049,    62.301,    66.472
    50.000,    10.000,     3.500,     2.000,     2.000,    -2.500,     1.000,   190.000,   100.000,    74.000,    79.067,    65.953,    78.355,    82.475,    74.315,    81.993,    78.763,    73.680,    73.559,    75.723
    50.000,    10.000,     3.500,     2.000,     2.000,    -2.500,     1.000,   200.000,   100.000,    74.000,    75.887,    67.771,    75.991,    81.941,    70.904,    69.604,    73.474,    80.857,    72.458,    74.372
    50.000,    10.000,     3.500,     2.000,     2.000,    -2.500,     1.000,   210.000,   100.000,    74.000,    75.494,    71.643,    70.321,    73.296,    68.583,    72.638,    64.777,    70.990,    63.333,    83.179
    50.000,    10.000,     4.000,     2.000,     2.000,    -2.500,     1.000,   190.000,   100.000,    74.000,    85.279,    81.054,    83.312,    83.873,    83.894,    81.070,    90.374,    81.237,    91.112,    82.230
    50.000,    10.000,     4.000,     2.000,     2.000,    -2.500,     1.000,   200.000,   100.000,    74.000,    85.733,    83.405,    87.283,    86.178,    85.745,    86.743,    84.546,    84.490,    81.162,    83.010
    50.000,    10.000,     4.000,     2.000,     2.000,    -2.500,     1.000,   210.000,   100.000,    74.000,    87.341,    83.298,    78.486,    85.114,    80.038,    80.409,    85.158,    76.369,    83.806,    86.307
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.000,     1.000,   190.000,   100.000,    74.000,    46.647,    35.293,    36.714,    35.183,    44.940,    40.806,    43.279,    30.039,    30.412,    44.038
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.000,     1.000,   200.000,   100.000,    74.000,    37.750,    42.945,    27.191,    34.537,    31.642,    32.388,    27.590,    45.232,    32.891,    44.186
    50.000,    10.000,     2.000,     2.000,     2.000,    -2.000,     1.000,   210.000,   100.000,    74.000,    37.048,    39.863,    42.538,    34.878,    36.871,    37.843,    37.049,    33.629,    31.769,    35.199
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.000,     1.000,   190.000,   100.000,    74.000,    56.280,    52.138,    42.865,    51.052,    48.514,    54.277,    40.723,    44.402,    51.264,    58.340
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.000,     1.000,   200.000,   100.000,    74.000,    50.196,    45.864,    55.617,    44.751,    53.512,    49.735,    47.344,    56.358,    48.591,    49.320
    50.000,    10.000,     2.500,     2.000,     2.000,    -2.000,     1.000,   210.000,   100.000,    74.000,    48.098,    47.345,    52.400,    48.844,    48.766,    45.327,    54.708,    52.012,    52.402,    50.623
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.000,     1.000,   190.000,   100.000,    74.000,    58.815,    65.129,    66.894,    68.031,    65.572,    62.837,    63.151,    60.260,    58.477,    68.220
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.000,     1.000,   200.000,   100.000,    74.000,    71.753,    62.189,    50.728,    59.432,    63.574,    60.358,    69.129,    67.135,    63.708,    65.167
    50.000,    10.000,     3.000,     2.000,     2.000,    -2.000,     1.000,   210.000,   100.000,    74.000,    63.791,    71.588,    63.215,    59.029,    65.758,    65.584,    59.978,    56.981,    65.527,    74.880
