100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,64.0,98.871036034,28.6778121409,24.2474569999,27.0510364646,26.9215598728,24.7372174315,21.5403591014,31.0544489868,23.6491535443,27.0057890094
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,66.0,28.6329902493,23.178382951,29.7325686249,26.8925617234,30.0291096287,24.0234488379,27.6358896355,28.1714023393,23.7969646763,28.0159101739
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,68.0,26.4971410984,25.9997076403,28.6824854925,38.6451184776,30.4203238379,33.7728759317,31.8663455469,28.5207393138,32.4129214743,33.6760846445
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,70.0,27.5217831966,33.1673755279,35.0732314279,32.8341821053,35.1405429756,36.7731536692,31.3518301764,30.409333838,28.6360628449,34.3549770454
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,72.0,27.7141579381,35.4523183163,38.5210581484,36.0990324507,33.4590976076,33.6895669831,35.6126024737,32.7502994067,32.962256953,35.4687209658
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,74.0,33.047661129,39.1145517421,33.508264857,35.5487120738,41.3310024091,36.217132621,41.3043327303,38.7409880831,39.9875404958,41.4650729872
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,76.0,41.2751737459,47.1708570391,41.3792376966,42.0758689366,43.8749818643,37.2081361704,44.4092312525,44.9512281136,42.3785637738,41.5637909397
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,78.0,41.1903376613,42.1024925457,47.7681140993,43.0638840985,45.5468931519,49.0555805429,43.6143088925,43.0611275923,41.3617609993,40.3679709957
100.0,10.0,1.0,2.0,2.0,-5.0,0.0,200.0,100.0,80.0,52.7164586048,46.237704489,47.2877194665,43.4853341133,52.2274932151,48.3313456708,54.2343090014,51.3152221876,49.9758894234,50.5869309578
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,64.0,46.3516400356,82.5533300991,83.1589353024,84.9748245551,81.9920035399,86.2537106965,78.7846654659,86.0221796503,80.8378948776,87.2695338385
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,66.0,82.2953956933,84.7942385394,84.1840246336,88.3667556128,85.7047801325,89.0255774632,82.5610162252,82.2027032826,83.1368479108,84.125767909
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,68.0,80.5734571824,84.4450482551,85.5546661027,89.4507790899,86.8725750941,86.2127723771,87.8311249064,84.742801668,87.4161410083,84.4726446136
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,70.0,88.1754820987,88.0257200328,86.8077998744,92.1251327214,90.9139174574,87.9654362319,87.339556534,87.1053438798,87.9365008232,89.2939462009
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,72.0,89.8150019154,91.0317532072,91.4417423334,91.1121866744,89.6905564778,90.3668969524,90.4328950001,91.2290724264,88.775929369,90.0579406443
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,74.0,91.72389802,91.358089071,92.3265153372,90.5911608386,92.2560850922,93.218604652,89.7471561687,92.5833835582,93.3564645081,92.9777789633
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,76.0,92.8919260719,94.7183961154,94.2227631061,93.9131480774,93.2781259755,92.2869837892,93.3971558992,92.3173033742,93.5317673273,92.0121619487
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,78.0,92.5988609054,92.6284857377,93.483435832,95.7954696012,93.5628761005,93.1981064555,92.9108310654,93.4678340169,93.053868406,95.0156436451
100.0,10.0,3.0,2.0,2.0,-5.0,0.0,200.0,100.0,80.0,94.0436468107,95.6308962283,94.591813247,94.686553073,96.7549432825,94.2034375185,93.7319553928,93.9884079439,95.6530170167,94.6124479084
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,64.0,96.1674092455,99.1775847606,98.5083576662,98.3214942759,98.6253485646,98.8074163711,98.5596252948,98.5255451897,98.8439766866,99.2162794483
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,66.0,97.9813159145,99.1698917325,99.168260951,99.0451451709,99.3497947313,99.3598668683,98.8231138064,99.0771853558,99.1256491033,98.891150899
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,68.0,98.4118143016,99.286218249,99.0177560591,98.936852551,99.6480682405,99.0552147178,99.31312714,99.3136751956,99.4120614529,99.4851101333
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,70.0,99.1209453403,99.1832249171,99.3754712185,99.5987518692,99.4314557608,99.5088497899,98.6433725158,99.1925997226,99.2976644374,99.5797977821
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,72.0,99.5237796226,99.6924012619,99.3786511209,99.2892831367,99.5675265211,99.254349309,99.5217370415,99.6907574686,99.4608512037,99.5210854158
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,74.0,99.7632297034,99.5780926565,99.710895362,99.732278585,99.5508266887,99.6723359285,99.6140853429,99.3294568604,99.7312715913,99.6794018141
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,76.0,99.5691420637,99.6931884625,99.7102335788,99.7619397841,99.7429251983,99.737787921,99.6977655214,99.5650012321,99.4706731737,99.6245653955
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,78.0,99.6455418006,99.8154829818,99.7403194715,99.5909166392,99.6858709164,99.7987771718,99.8002080727,99.8183869775,99.7490307768,99.5444083754
100.0,10.0,5.0,2.0,2.0,-5.0,0.0,200.0,100.0,80.0,99.6461879002,99.8456583215,99.8851351021,99.8584579503,99.8351739859,99.6930491869,99.8152533538,99.912024226,99.8744873834,99.6539880169
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,64.0,99.8772469729,28.5801715524,24.8614314006,28.9181956556,24.8723249342,25.4129265661,22.1802112191,28.824420588,25.5236623667,19.4272361758
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,66.0,24.1755072347,26.093746028,29.2539677378,23.7361413001,27.3813597105,23.5622602806,28.266764679,30.3903208939,31.6574341231,30.0335706069
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,68.0,30.7771001521,29.6790074084,26.3546951249,31.5614278307,37.7183356128,33.3262250566,30.1732481264,26.8483962143,29.2256870655,33.8324313121
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,70.0,27.9250962471,33.6511161407,37.329734225,35.6658512836,39.861604216,32.8477114255,36.9383905317,36.4282646198,31.29355739,29.6528982021
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,72.0,29.3469886501,40.2120384613,38.3041056914,41.489009135,36.4758806222,37.3922256944,41.678757503,41.9412406283,34.649060615,36.7691072126
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,74.0,35.9664874208,41.3650716459,37.9041441187,39.6192446426,34.9586979955,37.3975378445,38.1504130829,39.8343240744,37.6474338577,38.0178239441
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,76.0,36.8844366471,42.9429795513,38.4061425907,44.9039839377,46.3183570853,46.6327162257,41.7254831785,49.4265317148,50.7059340957,37.3889922453
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,78.0,44.8963669889,43.5593390063,47.0571252608,50.2156478935,45.4434889418,51.4491581874,47.4885634818,49.3505116449,48.3189126799,45.2783267775
100.0,10.0,1.0,2.0,2.0,-4.0,0.0,200.0,100.0,80.0,40.9980892566,49.2116256499,44.9682635748,48.515757813,54.6278794719,59.1090382054,50.7901743846,41.4219747953,43.6688042315,49.42784789
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,64.0,49.234411632,83.9249675427,85.4651696376,84.531013359,82.3943875639,83.0875809092,85.372648622,82.7218916592,83.8120687338,82.5206839618
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,66.0,85.6263252027,86.0165901094,84.1746150297,85.2569701935,85.7409614193,87.325805623,83.5484762019,87.3086522285,86.3174482727,86.2074507155
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,68.0,84.6634628488,84.5178085212,86.9597504507,87.7054300355,87.0959712702,87.7880286811,88.9509164984,90.0787857158,88.4808229539,89.066454952
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,70.0,86.2292963007,88.8445290997,90.6120423594,88.6513562486,91.3947035536,90.838037453,90.9835046166,91.6208688337,89.4943499417,89.4939170712
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,72.0,92.2643465921,89.6747970495,92.6851218048,92.5555011769,92.8311043739,90.1558146825,91.5505685765,89.4833171866,88.8097541844,88.5728162024
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,74.0,89.1756312056,93.3640878529,92.0240177526,92.4570474522,93.214574772,93.7423808509,93.5230689511,91.7502882446,91.0620076877,90.5413728358
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,76.0,90.616029952,92.3268000168,94.1743814749,93.2995339209,92.8848235468,91.0476648484,93.3889399279,93.6367677694,92.7986201364,92.489744584
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,78.0,94.0054795581,95.8452889217,94.8947268319,94.5355992794,93.7057993823,91.5822057005,95.2010430258,94.5340805717,92.5889476427,94.5130113195
100.0,10.0,3.0,2.0,2.0,-4.0,0.0,200.0,100.0,80.0,95.4012123205,96.3520986117,95.7190478146,95.0445643314,95.3597457924,94.7730881037,96.119407281,95.672865403,94.2887065062,93.9182871249
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,64.0,95.3665806036,99.1461660844,98.9966008043,98.5649532957,98.6515984962,99.2233381266,99.0170357799,98.9517582321,98.9624122993,99.3341677343
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,66.0,99.0777409212,99.3664320045,98.8281801799,99.0783122168,99.1873697264,98.6481211471,98.9381468752,99.1546326193,99.4033427511,98.4641211826
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,68.0,98.5068704669,98.9164981307,99.321318496,99.3101628832,99.2342286606,99.1056389959,99.3779492359,99.4382130441,99.174480324,99.0814420611
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,70.0,99.5850074713,99.4085110222,99.3489830188,99.1090049586,99.6092223225,99.4026413606,99.3283024503,99.1343305307,99.4312611851,99.2968391777
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,72.0,99.3158521076,99.4160362483,99.665044156,99.522992556,99.6334414135,99.6514034044,99.5281869377,99.4540754509,99.5095327943,99.6667830552
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,74.0,99.6103886828,99.5493737182,99.712471123,99.657651939,99.8068655647,99.6385134234,99.6954476404,99.3774022275,99.2552908675,99.8251468672
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,76.0,99.4662456057,99.8717803635,99.7683921508,99.7809202225,99.7677921969,99.8192494547,99.788244254,99.7408411512,99.635245656,99.6956045068
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,78.0,99.7326153858,99.9027639104,99.9406016407,99.8611690801,99.7585861638,99.8087339246,99.8977923187,99.7386650555,99.8583194837,99.7745897228
100.0,10.0,5.0,2.0,2.0,-4.0,0.0,200.0,100.0,80.0,99.8835240256,99.8632604714,99.7471495841,99.798635409,99.9145570674,99.8518219566,99.7408635145,99.8243530382,99.8938813727,99.6353044261
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,64.0,99.8267919177,27.240250561,24.7052689489,25.7360312221,29.7938030285,28.7817005683,27.4011135254,22.9736049632,30.8801285928,27.6862526518
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,66.0,34.2504603438,30.7139928623,30.1251911387,34.9272420257,30.8783952854,33.7429957218,30.2204982714,29.20745704,30.6402571986,29.0183538498
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,68.0,26.6699491147,36.2685883108,30.1939347203,36.424424509,32.4278047968,33.8940761584,34.7410809271,35.1568638813,35.5677447425,39.0501516047
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,70.0,31.1252477689,32.0382304343,38.0942801989,32.7357669043,40.1241611202,36.2033460476,33.7930882992,34.3100625834,30.9650256277,36.76671333
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,72.0,34.8347741504,40.2870363211,40.173566607,39.8222541485,37.8913152405,44.2112588948,42.9841312657,46.8296920429,40.7592926034,41.1078269255
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,74.0,33.0066769594,42.556552492,44.7294039346,37.5773529409,41.5254739735,40.5281649632,44.2654383591,41.9855990098,44.9811982144,48.0575041216
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,76.0,44.6263053123,43.8387186774,40.4232746889,46.6110116854,47.7864016955,48.7324934771,46.7694494115,43.613029456,47.23281501,45.8447824057
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,78.0,40.659267654,49.0893954626,49.6389517164,46.107411465,42.8394621865,49.2864549201,52.0112989329,51.2831959677,50.5637023984,54.8128972067
100.0,10.0,1.0,2.0,2.0,-3.0,0.0,200.0,100.0,80.0,46.4808643461,54.3680910124,56.8452404805,56.4315065828,53.0305105012,55.3787173362,54.2225348289,52.6646151836,49.752613885,53.5440267699
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,64.0,53.6463177341,79.3585556281,84.2466183462,83.8705454005,84.6063671964,87.7968201548,81.0161135156,82.8195806288,85.1398692705,85.5076752651
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,66.0,85.1557220564,87.032200323,88.2533242991,86.7485895809,89.6409963889,86.8914841319,87.7571909963,87.1340312135,86.4947794049,88.0724092828
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,68.0,87.0101605702,90.5087509801,87.9062188827,86.1567260105,87.5622634987,90.4872862216,88.4864812578,88.8695665189,90.6154725052,88.2072266108
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,70.0,91.8304064595,88.4601200307,91.3793041326,91.448126548,92.4842622587,92.5764274161,90.1650396039,90.0499508113,92.4862360087,90.7141320545
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,72.0,89.7016761253,92.7447144966,91.1029630702,92.6353847446,92.1065234301,90.0834915222,91.078824122,91.3496923645,92.8531562779,90.6032489966
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,74.0,92.7407684522,92.2991737889,90.6811700213,93.6626765518,93.4661013535,88.9432683723,93.7446206631,93.605735875,91.2447716728,94.5404550266
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,76.0,93.0920449389,91.9843536974,96.1141500875,93.6190398278,93.5232312592,92.9411002011,94.6083515701,93.4771592523,93.390825485,94.7244322529
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,78.0,94.2734290136,94.0611710346,94.1660006146,94.6540572566,93.8769815319,93.5008640289,94.4368048593,95.470646855,95.076826271,93.564082847
100.0,10.0,3.0,2.0,2.0,-3.0,0.0,200.0,100.0,80.0,96.0322201951,93.4035689199,97.2390132298,96.0074408238,95.3878140746,96.0246690328,96.0304264264,96.4095808823,96.4390055021,96.7697155967
100.0,10.0,5.0,2.0,2.0,-3.0,0.0,200.0,100.0,64.0,95.863015473,98.7436624631,98.16789164,98.9745848011,99.3185120211,98.7602816316,98.7777823603,98.6801757021,98.8050696129,98.6677792036
100.0,10.0,5.0,2.0,2.0,-3.0,0.0,200.0,100.0,66.0,99.3007352834,99.2606362083,99.3841455174,99.0412333535,98.7908401156,99.4697945448,99.0769442599,98.6882508172,99.4913532917,99.1673021599
100.0,10.0,5.0,2.0,2.0,-3.0,0.0,200.0,100.0,68.0,99.496357921,99.3511732263,99.3579224179,99.1015524766,99.4704174347,99.495122432,99.5655956212,99.5452315828,99.4418751053,99.5569863497
100.0,10.0,5.0,2.0,2.0,-3.0,0.0,200.0,100.0,70.0,99.141089053,99.5147363528,99.5678375686,99.533127615,99.5395367279,99.535853332,99.6296718594,99.4592303473,99.6183290742,99.5938141454
100.0,10.0,5.0,2.0,2.0,-3.0,0.0,200.0,100.0,72.0,99.7127393116,99.8243585834,99.6090421714,99.4489212131,99.8509149179,99.4952949286,99.7696757213,99.6117970271,99.7023125089,99.5311884469
