n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5
80.0,5.0,4.0,0.2,2.0,-2.0,0.6,0.5,470.0,100.0,80.0,98.8434931165,98.7303450084,98.7066720649,98.8725205591,98.7682054485
80.0,5.0,4.0,0.2,2.0,-2.0,0.6,0.5,480.0,100.0,80.0,98.7419439009,98.6840956079,98.7054058442,98.657608757,98.6416291685
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,70.0,40.2389775905,41.8815884844,40.8211384564,39.6716301994,41.8563308824
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,70.0,40.6245090901,40.3712738029,41.3521708162,41.6412036678,40.224364881
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,70.0,40.4861829772,40.7676832422,41.8821964287,38.4535121582,39.5946663505
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,70.0,39.4058360668,39.7406100919,39.4540641296,40.2986433909,41.5471350374
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,70.0,36.4199644639,39.7026541869,37.1830596536,38.3581086182,37.1481403702
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,70.0,37.005672307,39.5040259156,38.1967682895,38.1123782631,39.283663292
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,72.0,48.5623730537,48.1981323431,45.175720222,47.8485973191,48.7187899235
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,72.0,48.6098240908,48.6298118355,44.889445492,48.490830475,46.7824924288
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,72.0,44.339293104,47.208313566,47.2669928668,48.0211954211,48.5698535015
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,72.0,45.1468627976,46.2357724028,43.2288221297,46.299286372,48.2344426988
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,72.0,43.1827545299,45.7601681804,45.0222701985,44.5231988802,47.2157570127
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,72.0,43.0025753211,45.655346361,44.2419960822,43.4260779904,45.5876921847
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,74.0,56.7890677608,53.7307835173,55.539275718,54.1516475632,54.4758031373
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,74.0,53.5873336422,56.0456336736,55.1105380402,53.5971700227,53.9306443629
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,74.0,53.6978358844,52.8967150801,54.42745863,52.1884925555,52.7160637325
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,74.0,54.1251312324,53.4919679773,53.3472877241,51.9937101946,53.2133030649
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,74.0,51.213983932,50.8365354306,52.0452789013,52.9856244669,53.2881707261
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,74.0,52.5616430253,49.3930582133,51.9460182843,52.4743419672,51.1693541092
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,76.0,61.5449844447,60.7585219125,63.353451872,59.9776657455,59.6811549548
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,76.0,58.9770763284,58.7781567689,58.579248585,59.9350413062,59.0718194221
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,76.0,60.4343346143,60.231938902,59.6639133522,60.9197835465,59.2847874511
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,460.0,100.0,76.0,58.1600572957,58.2780861892,59.4436220512,59.0089567055,59.7393394944
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,470.0,100.0,76.0,60.1779275425,58.4474408082,60.017446593,58.5450840229,56.0683893606
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,480.0,100.0,76.0,56.0271583574,58.2881015976,57.353630695,56.064598383,59.9112081407
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,430.0,100.0,78.0,65.0694806178,65.1194518623,68.2787444914,67.0582026609,67.3477965613
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,440.0,100.0,78.0,64.5062143748,65.0772735466,66.8259388155,65.2454220617,65.6409718153
80.0,5.0,2.0,0.2,2.0,-1.5,0.6,0.5,450.0,100.0,78.0,66.6367452523,63.6461011,64.4997892667,66.1922678324,66.9359519485
